,bd,bde,w,we,a,isanim,Item,Group,bd_f,bd_pasture_per_kg,kg_m2_tb,kg_m2_wwf,t_est,LQ,MQ,HQ
1,7.239502286747414e-11,1.0301678647728933e-11,343203.6666666667,48835.19108961549,USA,False,Pistachios,Temperate nuts,,,,,2.484623729653431e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
0,7.266471713661831e-10,1.212656506721167e-11,739.6666666666666,12.343839369109208,UZB,False,Pistachios,Temperate nuts,,,,,5.374766910871867e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
53,6.293237168665971e-11,1.1240911402981843e-11,9613.5,1717.152855908744,AFG,False,Walnuts; with shell,Temperate nuts,,,,,6.050003552097032e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
52,3.9352626804620773e-10,1.2475770468825123e-11,18363.666666666668,582.1743088851705,ARG,False,Walnuts; with shell,Temperate nuts,,,,,7.226585210977877e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
51,9.319114275495454e-11,7.303916206239109e-12,4419.333333333333,346.36811396312214,ARM,False,Walnuts; with shell,Temperate nuts,,,,,4.1184272354839575e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
13,7.956457192365972e-11,3.2064661782643318e-12,10948.666666666666,441.23318350076784,GRC,False,Pistachios,Temperate nuts,,,,,8.711259764681757e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
56,6.334314728674082e-09,8.80875592878314e-10,19237.333333333332,2675.221887647481,HTI,False,Groundnuts; with shell,Temperate nuts,,,,,0.0001218553238737462,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
27,9.822951330767111e-10,3.275429024671404e-11,25621.666666666668,854.3455801784022,PRY,False,Groundnuts; with shell,Temperate nuts,,,,,2.516803846798047e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
58,6.169158638480085e-10,2.242706049070971e-12,42711.666666666664,155.27192396041974,GNB,False,Groundnuts; with shell,Temperate nuts,,,,,2.6349504738054854e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
2,6.290989466882713e-11,2.162971859895837e-11,101767.33333333333,34989.707010035796,ESP,False,Chestnut,Temperate nuts,,,,,6.40217222072742e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
1,3.299963324244291e-11,1.0256363976332503e-12,67280.66666666667,2091.0990154922347,TUR,False,Chestnut,Temperate nuts,,,,,2.2202373243070543e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
0,1.784437040136428e-11,3.5852038475548434e-13,224.33333333333334,4.5071958926604045,UKR,False,Chestnut,Temperate nuts,,,,,4.00308709337272e-09,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
0,2.488863966689466e-11,4.371361419012159e-13,47805.0,839.6317976086634,UZB,False,Walnuts; with shell,Temperate nuts,,,,,1.1898014192758992e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
1,4.8887757758201e-11,1.6432069737227613e-12,610687.3333333334,20510.797295661225,USA,False,Walnuts; with shell,Temperate nuts,,,,,2.985513441800175e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
2,5.6532640268127485e-12,1.509774792001784e-13,116348.33333333333,3107.2276108978444,UKR,False,Walnuts; with shell,Temperate nuts,,,,,6.57747847412952e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
3,8.547096497026229e-11,5.060676991501654e-12,220284.33333333334,13042.883716730292,TUR,False,Walnuts; with shell,Temperate nuts,,,,,1.8827914537830913e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
4,4.399790553235762e-11,9.41174986655518e-13,11480.0,245.57279979672018,SYR,False,Walnuts; with shell,Temperate nuts,,,,,5.050959555114655e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
3,7.31844570130088e-11,4.3425378352603295e-13,54732.0,324.7626483722809,KOR,False,Chestnut,Temperate nuts,,,,,4.0055317012359975e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
5,2.8869980726477545e-11,2.7220303803520376e-13,2475.3333333333335,23.338888227670655,CHE,False,Walnuts; with shell,Temperate nuts,,,,,7.146282562494076e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
7,6.35688212114474e-11,4.575226814022829e-13,1173.3333333333333,8.444809933610987,KOR,False,Walnuts; with shell,Temperate nuts,,,,,7.458741688809827e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
96,3.7711771681169275e-11,5.357259667449827e-12,9586.0,1361.7681928695174,DZA,False,Groundnuts; with shell,Temperate nuts,,,,,3.6150504333568866e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
95,4.2923284826544874e-10,1.841343312469666e-11,235165.5,10088.240499462729,AGO,False,Groundnuts; with shell,Temperate nuts,,,,,0.00010094075737876839,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
93,1.1688650933062426e-10,2.604770953318126e-12,62501.833333333336,1392.8293429934997,BGD,False,Groundnuts; with shell,Temperate nuts,,,,,7.305621125097789e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
92,1.2321894591427978e-10,1.3213521407272508e-11,115.16666666666667,12.350026240787837,BLZ,False,Groundnuts; with shell,Temperate nuts,,,,,1.4190715271127889e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
91,1.8221207777841773e-10,1.4313785475561375e-11,163896.5,12874.99363268451,BEN,False,Groundnuts; with shell,Temperate nuts,,,,,2.9863921805610442e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
90,1.7903928154988188e-10,1.7488713051045803e-11,227.0,22.173557826083453,BTN,False,Groundnuts; with shell,Temperate nuts,,,,,4.0641916911823186e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
89,3.1605921303724254e-10,1.181432037026724e-11,25634.333333333332,958.2133451454405,BOL,False,Groundnuts; with shell,Temperate nuts,,,,,8.101967220067687e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
6,1.1530759380083276e-10,3.459787186108619e-12,15802.666666666666,474.15665875007716,ESP,False,Walnuts; with shell,Temperate nuts,,,,,1.82216746896996e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
88,3.1651013646107387e-09,5.639796410640147e-10,211.33333333333334,37.656832541214044,BWA,False,Groundnuts; with shell,Temperate nuts,,,,,6.688914217210695e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
57,8.878590748780069e-12,1.9703798366040526e-12,378.8333333333333,84.0725271109107,GUY,False,Groundnuts; with shell,Temperate nuts,,,,,3.3635061286628493e-09,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
5,1.3672989193077341e-11,3.4571831437375766e-12,110.66666666666667,27.981806258379414,SVN,False,Chestnut,Temperate nuts,,,,,1.5131441373672258e-09,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
23,1.5644109376607653e-11,4.670287469090649e-13,5928.333333333333,176.9804864740534,ALB,False,Chestnut,Temperate nuts,,,,,9.27434950876557e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
22,1.4664943652444268e-10,6.934846584561843e-12,666.5,31.517852084176045,AZE,False,Chestnut,Temperate nuts,,,,,9.774184944354104e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
21,1.290929917895105e-09,2.7602178724606695e-11,81243.5,638.5303764635373,BOL,False,Chestnut,Temperate nuts,,,,,0.00010487966478451096,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
20,6.910249842774311e-11,4.845582549837095e-12,1778.5,124.71138903707055,BIH,False,Chestnut,Temperate nuts,,,,,1.2289879345374113e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
19,1.3885217185901551e-11,3.6016443685694475e-12,364.5,94.54654938177278,BGR,False,Chestnut,Temperate nuts,,,,,5.061161664261116e-09,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
18,2.803154281270154e-10,9.080123867380399e-13,139.33333333333334,0.4513354669242201,CMR,False,Chestnut,Temperate nuts,,,,,3.905728298569748e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
17,1.261759720941998e-09,1.4540685761598833e-10,2348.6666666666665,270.66314310788056,CHL,False,Chestnut,Temperate nuts,,,,,2.963452997919106e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
16,6.957791946302977e-11,9.083492330207884e-13,1691152.0,22071.70260386211,CHN,False,Chestnut,Temperate nuts,,,,,0.00011766683765574172,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
4,1.8792220162320328e-10,7.861351132161557e-11,0.8,0.3346640106136302,SVK,False,Chestnut,Temperate nuts,,,,,1.5033776129856264e-10,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
15,1.6917923227413975e-10,1.2679736799213855e-10,60.0,44.96912521077348,HRV,False,Chestnut,Temperate nuts,,,,,1.0150753936448386e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
13,4.352471772557903e-11,3.777075060112419e-12,210.16666666666666,18.238263603184908,HUN,False,Chestnut,Temperate nuts,,,,,9.147444841992526e-09,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
12,7.78336715686793e-11,5.218394461688798e-12,46666.666666666664,3128.7866450703177,ITA,False,Chestnut,Temperate nuts,,,,,3.632238006538367e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
11,2.4417618896279907e-10,5.563223361401558e-12,16766.666666666668,382.00252083713525,JPN,False,Chestnut,Temperate nuts,,,,,4.094020768276265e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
10,5.348469902114774e-11,2.296729323513145e-12,1425.5,61.213537899897794,MKD,False,Chestnut,Temperate nuts,,,,,7.62424384546461e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
9,1.7992768550055787e-11,7.421503325284912e-14,12293.333333333334,50.70649019748999,PRK,False,Chestnut,Temperate nuts,,,,,2.211911013753525e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
8,4.717321697621639e-10,3.1537774943742026e-12,618.5,4.134878743351759,PER,False,Chestnut,Temperate nuts,,,,,2.9176634699789836e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
7,2.2122665132215752e-10,1.7895397004577646e-11,34072.166666666664,2756.155035317082,PRT,False,Chestnut,Temperate nuts,,,,,7.537671334957104e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
6,5.667124625861191e-12,3.7923390006223213e-13,38.166666666666664,2.5540454475494654,ROU,False,Chestnut,Temperate nuts,,,,,2.162952565537021e-10,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
14,5.742431608433997e-11,1.775123245427738e-12,31378.5,969.9846433492303,GRC,False,Chestnut,Temperate nuts,,,,,1.8018889022524618e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
87,3.488501426980257e-10,1.132547403427041e-11,567083.1666666666,18410.405477785695,BRA,False,Groundnuts; with shell,Temperate nuts,,,,,0.00019782704361331495,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
94,7.458941258052012e-11,4.313240876195521e-12,1097810.5,63482.48212510195,ARG,False,Groundnuts; with shell,Temperate nuts,,,,,8.188504031972708e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
85,2.37854333873176e-10,2.0339105405223263e-11,369245.3333333333,31574.449928055114,BFA,False,Groundnuts; with shell,Temperate nuts,,,,,8.782660279577882e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
65,3.1484609432318405e-10,2.32489116036515e-12,353.1666666666667,2.6078584942296863,FJI,False,Groundnuts; with shell,Temperate nuts,,,,,1.1119314564513785e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
66,1.397267345816138e-10,1.081479120283414e-11,149179.33333333334,11545.975813307488,ETH,False,Groundnuts; with shell,Temperate nuts,,,,,2.084434111372876e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
67,3.8775879441816656e-10,1.2236232957457369e-12,2217.0,6.9960306206051195,ERI,False,Groundnuts; with shell,Temperate nuts,,,,,8.596612472250752e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
68,1.087393080805468e-11,3.223301548418771e-13,211481.33333333334,6268.828827649577,EGY,False,Groundnuts; with shell,Temperate nuts,,,,,2.2996333858618148e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
69,2.374813296917155e-09,1.748613293795877e-11,22225.666666666668,163.65116468789248,ECU,False,Groundnuts; with shell,Temperate nuts,,,,,5.2781808732848385e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
86,2.9503033616869555e-11,2.7849777983162513e-12,632.3333333333334,59.68993959528598,BGR,False,Groundnuts; with shell,Temperate nuts,,,,,1.8655751590400518e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
70,2.4829881033200624e-09,1.3786315818153055e-10,6467.666666666667,359.1048026123562,DOM,False,Groundnuts; with shell,Temperate nuts,,,,,1.6059139389573058e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
13,1.1913928306215702e-11,1.179463955477719e-12,6305.5,624.2365893188612,POL,False,Walnuts; with shell,Temperate nuts,,,,,7.512327493484311e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
64,8.33353531625802e-10,2.647854479516616e-11,32624.833333333332,1036.5623317449815,GAB,False,Groundnuts; with shell,Temperate nuts,,,,,2.7188020077036518e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
14,4.2066881686527657e-10,3.579653925700263e-11,327.0,27.825847296673246,PER,False,Walnuts; with shell,Temperate nuts,,,,,1.3755870311494544e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
16,2.589530616166534e-10,9.487423811832803e-12,8527.5,312.42730265526484,NPL,False,Walnuts; with shell,Temperate nuts,,,,,2.208222232936012e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
17,4.773577516066187e-10,3.606918279997594e-11,12287.0,928.4065201551887,MAR,False,Walnuts; with shell,Temperate nuts,,,,,5.865294693990524e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
18,1.5918531273118124e-10,4.76916113956941e-13,693.3333333333334,2.0772132328711024,MNE,False,Walnuts; with shell,Temperate nuts,,,,,1.10368483493619e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
19,4.634078655567289e-11,3.299177760531891e-12,15667.166666666666,1115.4054922031885,MDA,False,Walnuts; with shell,Temperate nuts,,,,,7.260288264321531e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
20,6.869027514274252e-10,3.0027085787727926e-11,151214.16666666666,6609.474833805157,MEX,False,Walnuts; with shell,Temperate nuts,,,,,0.00010386942713813857,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
21,1.448956919186346e-10,1.3942830163451763e-11,4750.833333333333,457.1568790218923,MKD,False,Walnuts; with shell,Temperate nuts,,,,,6.883752830234465e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
74,2.8074029559300662e-09,7.053079619010541e-12,223.33333333333334,0.5610836076867822,CRI,False,Groundnuts; with shell,Temperate nuts,,,,,6.269866601577149e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
73,4.741167764676861e-10,1.5484011777592876e-11,204281.66666666666,6671.56255504855,CIV,False,Groundnuts; with shell,Temperate nuts,,,,,9.685336529144636e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
15,2.458611227319592e-11,2.6591314360886965e-13,14410.666666666666,155.85974226611327,PAK,False,Walnuts; with shell,Temperate nuts,,,,,3.5430226859826865e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
72,1.9381656302175017e-09,2.1555830859660497e-11,5881.5,65.41268565381218,CUB,False,Groundnuts; with shell,Temperate nuts,,,,,1.1399321154124237e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
63,2.8494363504393654e-10,2.4471578401688124e-12,108556.66666666667,932.3082366621827,GMB,False,Groundnuts; with shell,Temperate nuts,,,,,3.093253120825294e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
61,5.165399043000901e-12,4.780428210005712e-13,3800.0,351.67906771183675,GRC,False,Groundnuts; with shell,Temperate nuts,,,,,1.9628516363403423e-08,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
84,4.5593071310725223e-10,3.5058638118407876e-11,10135.333333333334,779.3530317822266,BDI,False,Groundnuts; with shell,Temperate nuts,,,,,4.6210097542463705e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
83,2.005838326524143e-10,2.106987859378384e-12,1583035.6666666667,16628.639886697933,MMR,False,Groundnuts; with shell,Temperate nuts,,,,,0.00031753136124546976,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
82,5.135425152997015e-10,3.7061968626263416e-11,22857.0,1649.489719074761,KHM,False,Groundnuts; with shell,Temperate nuts,,,,,1.1738041272205277e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
81,1.330785130323275e-10,9.603819291457143e-12,552734.6666666666,39888.96264748674,CMR,False,Groundnuts; with shell,Temperate nuts,,,,,7.355710754141918e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
80,1.4928085667044123e-11,5.300889749382738e-13,139221.33333333334,4943.68102658258,CAF,False,Groundnuts; with shell,Temperate nuts,,,,,2.0783079906801057e-06,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
79,2.8330859804068054e-10,7.929363969624244e-12,844780.6666666666,23644.087848840856,TCD,False,Groundnuts; with shell,Temperate nuts,,,,,0.0002393336263252048,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
78,7.360892500623066e-11,1.2159214581749938e-12,17043083.333333332,281435.19721506315,CHN,False,Groundnuts; with shell,Temperate nuts,,,,,0.0012545230429582728,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
62,2.309762373049665e-10,7.146952891793447e-12,449638.0,13912.86671674022,GHA,False,Groundnuts; with shell,Temperate nuts,,,,,0.00010385569338933053,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
77,1.0097669082377495e-10,1.3611778340759671e-11,4069.8333333333335,548.6183867309401,COL,False,Groundnuts; with shell,Temperate nuts,,,,,4.1095830220429344e-07,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
75,1.5718755613993095e-10,1.0597392321373203e-11,396091.1666666667,26703.98062130716,COD,False,Groundnuts; with shell,Temperate nuts,,,,,6.226060249694742e-05,6.959368808308952e-11,1.0343308873988472e-10,2.43488213015524e-10
